time,sat_name,subRegion,angle_g_param
2026-02-24T07:32:37.795Z,SCD 1,A--19,0.25
2026-02-24T07:32:37.795Z,CALSPHERE 2,A--544,0.25
2026-02-24T07:32:37.795Z,HST,A--561,0.25
2026-02-24T07:32:37.795Z,CALSPHERE 4A,A--513,0.25
2026-02-24T07:32:37.795Z,HST,A--517,0.25
2026-02-24T07:32:37.795Z,SCD 1,A--510,0.25
2026-02-24T07:32:37.795Z,CALSPHERE 4A,A--509,0.25
2026-02-24T07:32:37.795Z,CALSPHERE 2,A--503,0.25
2026-02-24T07:32:37.795Z,SCD 1,A--507,0.25
2026-02-24T07:32:37.795Z,CALSPHERE 4A,A--506,0.25
2026-02-24T07:32:37.795Z,CALSPHERE 4A,A--502,0.25
2026-02-24T07:32:37.795Z,CALSPHERE 4A,A--494,0.25
2026-02-24T07:32:37.795Z,CALSPHERE 4A,A--489,0.25
2026-02-24T07:32:37.795Z,CALSPHERE 4A,A--491,0.25
2026-02-24T07:32:37.795Z,CALSPHERE 1,A--486,0.25
2026-02-24T07:32:37.795Z,CALSPHERE 2,A--481,0.25
2026-02-24T07:32:37.795Z,CALSPHERE 4A,A--476,0.25
2026-02-24T07:32:37.795Z,SCD 1,A--536,0.25
2026-02-24T07:32:37.795Z,CALSPHERE 4A,A--473,0.25
2026-02-24T07:32:37.795Z,CALSPHERE 4A,A--470,0.25
2026-02-24T07:32:37.795Z,SCD 1,A--26,0.25
2026-02-24T07:32:37.795Z,CALSPHERE 2,A--508,0.25
2026-02-24T07:32:37.795Z,HST,A--512,0.25
2026-02-24T07:32:37.795Z,HST,A--28,0.25
2026-02-24T07:32:37.795Z,HST,A--29,0.25
2026-02-24T07:32:37.795Z,CALSPHERE 4A,A--29,0.25
2026-02-24T07:32:38.795Z,SCD 1,A--19,0.25
2026-02-24T07:32:38.795Z,SCD 1,A--26,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 2,A--499,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 1,A--502,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 4A,A--502,0.25
2026-02-24T07:32:38.795Z,HST,A--28,0.25
2026-02-24T07:32:38.795Z,SCD 1,A--515,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 2,A--514,0.25
2026-02-24T07:32:38.795Z,SCD 1,A--512,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 4A,A--512,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 2,A--512,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 2,A--558,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 1,A--543,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 2,A--496,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 1,A--496,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 2,A--497,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 4A,A--554,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 4A,A--555,0.25
2026-02-24T07:32:38.795Z,SCD 1,A--532,0.25
2026-02-24T07:32:38.795Z,HST,A--29,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 1,A--28,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 1,A--26,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 2,A--26,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 4A,A--479,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 2,A--488,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 1,A--496,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 4A,A--493,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 1,A--559,0.25
2026-02-24T07:32:38.795Z,HST,A--566,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 1,A--515,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 4A,A--514,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 1,A--496,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 1,A--487,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 2,A--514,0.25
2026-02-24T07:32:38.795Z,HST,A--517,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 1,A--513,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 2,A--556,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 1,A--548,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 1,A--507,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 2,A--487,0.25
2026-02-24T07:32:38.795Z,CALSPHERE 1,A--29,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 2,A--19,0.25
2026-02-24T07:32:39.795Z,SCD 1,A--26,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 4A,A--505,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 1,A--507,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 4A,A--468,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 4A,A--471,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 2,A--498,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 1,A--500,0.25
2026-02-24T07:32:39.795Z,HST,A--28,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 4A,A--483,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 1,A--485,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 4A,A--495,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 2,A--497,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 2,A--485,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 4A,A--528,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 1,A--479,0.25
2026-02-24T07:32:39.795Z,SCD 1,A--516,0.25
2026-02-24T07:32:39.795Z,SCD 1,A--545,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 2,A--514,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 4A,A--482,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 1,A--511,0.25
2026-02-24T07:32:39.795Z,HST,A--512,0.25
2026-02-24T07:32:39.795Z,HST,A--512,0.25
2026-02-24T07:32:39.795Z,SCD 1,A--504,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 2,A--503,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 1,A--507,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 1,A--482,0.25
2026-02-24T07:32:39.795Z,HST,A--514,0.25
2026-02-24T07:32:39.795Z,HST,A--530,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 4A,A--517,0.25
2026-02-24T07:32:39.795Z,HST,A--29,0.25
2026-02-24T07:32:39.795Z,SCD 1,A--19,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 1,A--491,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 2,A--26,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 2,A--28,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 1,A--19,0.25
2026-02-24T07:32:39.795Z,SCD 1,A--512,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 2,A--510,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 4A,A--492,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 2,A--565,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 1,A--544,0.25
2026-02-24T07:32:39.795Z,SCD 1,A--535,0.25
2026-02-24T07:32:39.795Z,CALSPHERE 2,A--490,0.25
2026-02-24T07:32:40.795Z,SCD 1,A--19,0.25
2026-02-24T07:32:40.795Z,SCD 1,A--26,0.25
2026-02-24T07:32:40.795Z,SCD 1,A--515,0.25
2026-02-24T07:32:40.795Z,HST,A--28,0.25
2026-02-24T07:32:40.795Z,CALSPHERE 4A,A--484,0.25
2026-02-24T07:32:40.795Z,CALSPHERE 2,A--562,0.25
2026-02-24T07:32:40.795Z,CALSPHERE 4A,A--511,0.25
2026-02-24T07:32:40.795Z,CALSPHERE 1,A--508,0.25
2026-02-24T07:32:40.795Z,SCD 1,A--512,0.25
2026-02-24T07:32:40.795Z,CALSPHERE 1,A--492,0.25
2026-02-24T07:32:40.795Z,CALSPHERE 1,A--488,0.25
2026-02-24T07:32:40.795Z,CALSPHERE 4A,A--492,0.25
2026-02-24T07:32:40.795Z,HST,A--29,0.25
2026-02-24T07:32:40.795Z,CALSPHERE 1,A--26,0.25
2026-02-24T07:32:40.795Z,CALSPHERE 1,A--500,0.25
2026-02-24T07:32:40.795Z,CALSPHERE 2,A--502,0.25
2026-02-24T07:32:40.795Z,CALSPHERE 4A,A--498,0.25
2026-02-24T07:32:40.795Z,CALSPHERE 2,A--491,0.25
2026-02-24T07:32:40.795Z,CALSPHERE 1,A--490,0.25
2026-02-24T07:32:40.795Z,CALSPHERE 2,A--489,0.25
2026-02-24T07:32:40.795Z,CALSPHERE 2,A--19,0.25
2026-02-24T07:32:41.795Z,SCD 1,A--19,0.25
2026-02-24T07:32:41.795Z,SCD 1,A--26,0.25
2026-02-24T07:32:41.795Z,CALSPHERE 2,A--480,0.25
2026-02-24T07:32:41.795Z,HST,A--520,0.25
2026-02-24T07:32:41.795Z,CALSPHERE 4A,A--560,0.25
2026-02-24T07:32:41.795Z,CALSPHERE 4A,A--535,0.25
2026-02-24T07:32:41.795Z,CALSPHERE 1,A--482,0.25
2026-02-24T07:32:41.795Z,HST,A--28,0.25
2026-02-24T07:32:41.795Z,HST,A--29,0.25
2026-02-24T07:32:41.795Z,HST,A--555,0.25
2026-02-24T07:32:41.795Z,CALSPHERE 2,A--542,0.25
2026-02-24T07:32:41.795Z,CALSPHERE 1,A--499,0.25
2026-02-24T07:32:41.795Z,CALSPHERE 2,A--498,0.25
2026-02-24T07:32:41.795Z,CALSPHERE 4A,A--500,0.25
2026-02-24T07:32:41.795Z,CALSPHERE 1,A--545,0.25
2026-02-24T07:32:41.795Z,SCD 1,A--536,0.25
2026-02-24T07:32:41.795Z,CALSPHERE 1,A--545,0.25
2026-02-24T07:32:42.795Z,SCD 1,A--19,0.25
2026-02-24T07:32:42.795Z,SCD 1,A--26,0.25
2026-02-24T07:32:42.795Z,HST,A--28,0.25
2026-02-24T07:32:42.795Z,CALSPHERE 2,A--504,0.25
2026-02-24T07:32:42.795Z,SCD 1,A--503,0.25
2026-02-24T07:32:42.795Z,CALSPHERE 4A,A--506,0.25
2026-02-24T07:32:42.795Z,HST,A--29,0.25
2026-02-24T07:32:42.795Z,CALSPHERE 1,A--28,0.25
2026-02-24T07:32:43.795Z,SCD 1,A--19,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 4A,A--510,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 4A,A--531,0.25
2026-02-24T07:32:43.795Z,SCD 1,A--524,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 2,A--531,0.25
2026-02-24T07:32:43.795Z,HST,A--508,0.25
2026-02-24T07:32:43.795Z,SCD 1,A--26,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 1,A--475,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 1,A--505,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 1,A--517,0.25
2026-02-24T07:32:43.795Z,SCD 1,A--506,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 2,A--486,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 2,A--476,0.25
2026-02-24T07:32:43.795Z,HST,A--28,0.25
2026-02-24T07:32:43.795Z,HST,A--29,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 1,A--512,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 4A,A--517,0.25
2026-02-24T07:32:43.795Z,HST,A--517,0.25
2026-02-24T07:32:43.795Z,SCD 1,A--516,0.25
2026-02-24T07:32:43.795Z,HST,A--532,0.25
2026-02-24T07:32:43.795Z,SCD 1,A--545,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 2,A--509,0.25
2026-02-24T07:32:43.795Z,HST,A--34,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 2,A--503,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 4A,A--506,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 1,A--516,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 2,A--515,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 1,A--513,0.25
2026-02-24T07:32:43.795Z,SCD 1,A--506,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 2,A--472,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 4A,A--468,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 2,A--29,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 2,A--497,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 1,A--495,0.25
2026-02-24T07:32:43.795Z,CALSPHERE 1,A--34,0.25
2026-02-24T07:32:44.795Z,SCD 1,A--19,0.25
2026-02-24T07:32:44.795Z,SCD 1,A--26,0.25
2026-02-24T07:32:44.795Z,HST,A--529,0.25
2026-02-24T07:32:44.795Z,CALSPHERE 1,A--549,0.25
2026-02-24T07:32:44.795Z,CALSPHERE 2,A--547,0.25
2026-02-24T07:32:44.795Z,SCD 1,A--512,0.25
2026-02-24T07:32:44.795Z,CALSPHERE 1,A--487,0.25
2026-02-24T07:32:44.795Z,CALSPHERE 4A,A--486,0.25
2026-02-24T07:32:44.795Z,HST,A--28,0.25
2026-02-24T07:32:44.795Z,CALSPHERE 2,A--477,0.25
2026-02-24T07:32:44.795Z,CALSPHERE 4A,A--475,0.25
2026-02-24T07:32:44.795Z,CALSPHERE 1,A--476,0.25
2026-02-24T07:32:44.795Z,HST,A--29,0.25
2026-02-24T07:32:44.795Z,HST,A--34,0.25
2026-02-24T07:32:44.795Z,CALSPHERE 1,A--29,0.25
2026-02-24T07:32:44.795Z,CALSPHERE 4A,A--491,0.25
2026-02-24T07:32:44.795Z,HST,A--509,0.25
2026-02-24T07:32:44.795Z,CALSPHERE 1,A--491,0.25
2026-02-24T07:32:44.795Z,CALSPHERE 2,A--491,0.25
2026-02-24T07:32:44.795Z,CALSPHERE 1,A--509,0.25
2026-02-24T07:32:44.795Z,CALSPHERE 4A,A--512,0.25
2026-02-24T07:32:44.795Z,CALSPHERE 1,A--28,0.25
2026-02-24T07:32:44.795Z,CALSPHERE 4A,A--513,0.25
2026-02-24T07:32:44.795Z,SCD 1,A--513,0.25
2026-02-24T07:32:45.795Z,SCD 1,A--19,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 2,A--505,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 1,A--507,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 1,A--502,0.25
2026-02-24T07:32:45.795Z,SCD 1,A--26,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 4A,A--506,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 1,A--506,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 2,A--508,0.25
2026-02-24T07:32:45.795Z,HST,A--28,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 4A,A--503,0.25
2026-02-24T07:32:45.795Z,SCD 1,A--503,0.25
2026-02-24T07:32:45.795Z,HST,A--29,0.25
2026-02-24T07:32:45.795Z,HST,A--514,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 2,A--517,0.25
2026-02-24T07:32:45.795Z,HST,A--34,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 4A,A--480,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 4A,A--540,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 1,A--566,0.25
2026-02-24T07:32:45.795Z,SCD 1,A--567,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 4A,A--493,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 1,A--494,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 2,A--496,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 4A,A--489,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 1,A--490,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 4A,A--490,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 2,A--516,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 2,A--479,0.25
2026-02-24T07:32:45.795Z,CALSPHERE 4A,A--480,0.25
2026-02-24T07:32:46.795Z,SCD 1,A--19,0.25
2026-02-24T07:32:46.795Z,CALSPHERE 2,A--505,0.25
2026-02-24T07:32:46.795Z,CALSPHERE 4A,A--517,0.25
2026-02-24T07:32:46.795Z,SCD 1,A--515,0.25
2026-02-24T07:32:46.795Z,CALSPHERE 4A,A--507,0.25
2026-02-24T07:32:46.795Z,CALSPHERE 2,A--503,0.25
2026-02-24T07:32:46.795Z,CALSPHERE 4A,A--477,0.25
2026-02-24T07:32:46.795Z,CALSPHERE 2,A--477,0.25
2026-02-24T07:32:46.795Z,CALSPHERE 2,A--508,0.25
2026-02-24T07:32:46.795Z,CALSPHERE 4A,A--510,0.25
2026-02-24T07:32:46.795Z,CALSPHERE 1,A--509,0.25
2026-02-24T07:32:46.795Z,CALSPHERE 1,A--513,0.25
2026-02-24T07:32:46.795Z,HST,A--516,0.25
2026-02-24T07:32:46.795Z,CALSPHERE 2,A--502,0.25
2026-02-24T07:32:46.795Z,CALSPHERE 4A,A--499,0.25
2026-02-24T07:32:46.795Z,SCD 1,A--26,0.25
2026-02-24T07:32:46.795Z,HST,A--535,0.25
2026-02-24T07:32:46.795Z,HST,A--28,0.25
2026-02-24T07:32:46.795Z,HST,A--29,0.25
2026-02-24T07:32:46.795Z,HST,A--34,0.25
2026-02-24T07:32:46.795Z,SCD 1,A--507,0.25
2026-02-24T07:32:46.795Z,CALSPHERE 1,A--503,0.25
2026-02-24T07:32:46.795Z,CALSPHERE 1,A--19,0.25
2026-02-24T07:32:46.795Z,CALSPHERE 2,A--28,0.25
2026-02-24T07:32:46.795Z,CALSPHERE 1,A--481,0.25
2026-02-24T07:32:46.795Z,CALSPHERE 2,A--478,0.25
2026-02-24T07:32:47.795Z,SCD 1,A--19,0.25
2026-02-24T07:32:47.795Z,SCD 1,A--26,0.25
2026-02-24T07:32:47.795Z,HST,A--28,0.25
2026-02-24T07:32:47.795Z,CALSPHERE 4A,A--481,0.25
2026-02-24T07:32:47.795Z,HST,A--29,0.25
2026-02-24T07:32:47.795Z,CALSPHERE 2,A--472,0.25
2026-02-24T07:32:47.795Z,CALSPHERE 4A,A--468,0.25
2026-02-24T07:32:47.795Z,HST,A--34,0.25
2026-02-24T07:32:47.795Z,HST,A--511,0.25
2026-02-24T07:32:47.795Z,CALSPHERE 4A,A--483,0.25
2026-02-24T07:32:47.795Z,CALSPHERE 1,A--29,0.25
2026-02-24T07:32:48.795Z,SCD 1,A--19,0.25
2026-02-24T07:32:48.795Z,SCD 1,A--26,0.25
2026-02-24T07:32:48.795Z,CALSPHERE 1,A--480,0.25
2026-02-24T07:32:48.795Z,CALSPHERE 2,A--479,0.25
2026-02-24T07:32:48.795Z,HST,A--28,0.25
2026-02-24T07:32:48.795Z,HST,A--29,0.25
2026-02-24T07:32:48.795Z,HST,A--34,0.25
2026-02-24T07:32:48.795Z,CALSPHERE 1,A--28,0.25
2026-02-24T07:32:48.795Z,CALSPHERE 1,A--475,0.25
2026-02-24T07:32:48.795Z,CALSPHERE 2,A--475,0.25
2026-02-24T07:32:48.795Z,CALSPHERE 2,A--559,0.25
2026-02-24T07:32:48.795Z,CALSPHERE 4A,A--537,0.25
2026-02-24T07:32:48.795Z,CALSPHERE 4A,A--517,0.25
2026-02-24T07:32:48.795Z,CALSPHERE 1,A--514,0.25
2026-02-24T07:32:48.795Z,CALSPHERE 4A,A--477,0.25
2026-02-24T07:32:48.795Z,CALSPHERE 2,A--514,0.25
2026-02-24T07:32:49.795Z,SCD 1,A--19,0.25
2026-02-24T07:32:49.795Z,CALSPHERE 4A,A--552,0.25
2026-02-24T07:32:49.795Z,SCD 1,A--521,0.25
2026-02-24T07:32:49.795Z,CALSPHERE 2,A--563,0.25
2026-02-24T07:32:49.795Z,CALSPHERE 1,A--485,0.25
2026-02-24T07:32:49.795Z,SCD 1,A--26,0.25
2026-02-24T07:32:49.795Z,HST,A--28,0.25
2026-02-24T07:32:49.795Z,SCD 1,A--514,0.25
2026-02-24T07:32:49.795Z,CALSPHERE 1,A--481,0.25
2026-02-24T07:32:49.795Z,HST,A--29,0.25
2026-02-24T07:32:49.795Z,HST,A--34,0.25
2026-02-24T07:32:49.795Z,CALSPHERE 2,A--26,0.25
2026-02-24T07:32:49.795Z,CALSPHERE 4A,A--493,0.25
2026-02-24T07:32:49.795Z,CALSPHERE 2,A--496,0.25
2026-02-24T07:32:50.795Z,SCD 1,A--19,0.25
2026-02-24T07:32:50.795Z,CALSPHERE 1,A--545,0.25
2026-02-24T07:32:50.795Z,HST,A--567,0.25
2026-02-24T07:32:50.795Z,SCD 1,A--26,0.25
2026-02-24T07:32:50.795Z,HST,A--28,0.25
2026-02-24T07:32:50.795Z,CALSPHERE 2,A--483,0.25
2026-02-24T07:32:50.795Z,HST,A--29,0.25
2026-02-24T07:32:50.795Z,CALSPHERE 4A,A--503,0.25
2026-02-24T07:32:50.795Z,SCD 1,A--507,0.25
2026-02-24T07:32:50.795Z,CALSPHERE 2,A--506,0.25
2026-02-24T07:32:50.795Z,HST,A--34,0.25
2026-02-24T07:32:50.795Z,HST,A--514,0.25
2026-02-24T07:32:50.795Z,CALSPHERE 2,A--491,0.25
2026-02-24T07:32:50.795Z,CALSPHERE 4A,A--490,0.25
2026-02-24T07:32:51.795Z,SCD 1,A--19,0.25
2026-02-24T07:32:51.795Z,CALSPHERE 4A,A--478,0.25
2026-02-24T07:32:51.795Z,CALSPHERE 4A,A--502,0.25
2026-02-24T07:32:51.795Z,CALSPHERE 2,A--522,0.25
2026-02-24T07:32:51.795Z,CALSPHERE 1,A--501,0.25
2026-02-24T07:32:51.795Z,CALSPHERE 2,A--500,0.25
2026-02-24T07:32:51.795Z,HST,A--516,0.25
2026-02-24T07:32:51.795Z,CALSPHERE 2,A--517,0.25
2026-02-24T07:32:51.795Z,CALSPHERE 4A,A--516,0.25
2026-02-24T07:32:51.795Z,CALSPHERE 2,A--484,0.25
2026-02-24T07:32:51.795Z,SCD 1,A--26,0.25
2026-02-24T07:32:51.795Z,HST,A--28,0.25
2026-02-24T07:32:51.795Z,HST,A--29,0.25
2026-02-24T07:32:51.795Z,HST,A--34,0.25
2026-02-24T07:32:51.795Z,SCD 1,A--18,0.25
2026-02-24T07:32:51.795Z,CALSPHERE 4A,A--497,0.25
2026-02-24T07:32:51.795Z,CALSPHERE 1,A--494,0.25
2026-02-24T07:32:51.795Z,CALSPHERE 2,A--497,0.25
2026-02-24T07:32:51.795Z,SCD 1,A--512,0.25
2026-02-24T07:32:51.795Z,CALSPHERE 1,A--18,0.25
2026-02-24T07:32:53.795Z,SCD 1,A--18,0.25
2026-02-24T07:32:53.795Z,HST,A--509,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 1,A--476,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 2,A--500,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 4A,A--502,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 1,A--502,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 1,A--473,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 2,A--491,0.25
2026-02-24T07:32:53.795Z,SCD 1,A--529,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 1,A--492,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 2,A--491,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 2,A--473,0.25
2026-02-24T07:32:53.795Z,SCD 1,A--19,0.25
2026-02-24T07:32:53.795Z,SCD 1,A--26,0.25
2026-02-24T07:32:53.795Z,HST,A--28,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 1,A--499,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 2,A--502,0.25
2026-02-24T07:32:53.795Z,HST,A--554,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 4A,A--521,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 4A,A--502,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 1,A--517,0.25
2026-02-24T07:32:53.795Z,HST,A--29,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 1,A--487,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 2,A--499,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 1,A--502,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 4A,A--502,0.25
2026-02-24T07:32:53.795Z,SCD 1,A--516,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 4A,A--516,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 4A,A--487,0.25
2026-02-24T07:32:53.795Z,HST,A--34,0.25
2026-02-24T07:32:53.795Z,CALSPHERE 1,A--488,0.25
2026-02-24T07:32:56.795Z,SCD 1,A--18,0.25
2026-02-24T07:32:56.795Z,CALSPHERE 2,A--480,0.25
2026-02-24T07:32:56.795Z,HST,A--513,0.25
2026-02-24T07:32:56.795Z,SCD 1,A--513,0.25
2026-02-24T07:32:56.795Z,CALSPHERE 4A,A--509,0.25
2026-02-24T07:32:56.795Z,CALSPHERE 2,A--482,0.25
2026-02-24T07:32:56.795Z,CALSPHERE 1,A--498,0.25
2026-02-24T07:32:56.795Z,CALSPHERE 2,A--498,0.25
2026-02-24T07:32:56.795Z,CALSPHERE 4A,A--499,0.25
2026-02-24T07:32:56.795Z,SCD 1,A--19,0.25
2026-02-24T07:32:56.795Z,CALSPHERE 1,A--493,0.25
2026-02-24T07:32:56.795Z,CALSPHERE 4A,A--496,0.25
2026-02-24T07:32:56.795Z,SCD 1,A--26,0.25
2026-02-24T07:32:56.795Z,HST,A--28,0.25
2026-02-24T07:32:56.795Z,CALSPHERE 4A,A--475,0.25
2026-02-24T07:32:56.795Z,CALSPHERE 1,A--475,0.25
2026-02-24T07:32:56.795Z,CALSPHERE 1,A--517,0.25
2026-02-24T07:32:56.795Z,CALSPHERE 1,A--508,0.25
2026-02-24T07:32:56.795Z,SCD 1,A--512,0.25
2026-02-24T07:32:56.795Z,CALSPHERE 2,A--512,0.25
2026-02-24T07:32:56.795Z,CALSPHERE 2,A--514,0.25
2026-02-24T07:32:56.795Z,HST,A--29,0.25
2026-02-24T07:32:56.795Z,CALSPHERE 1,A--34,0.25
2026-02-24T07:33:00.795Z,SCD 1,A--18,0.25
2026-02-24T07:33:00.795Z,SCD 1,A--19,0.25
2026-02-24T07:33:00.795Z,CALSPHERE 4A,A--475,0.25
2026-02-24T07:33:00.795Z,CALSPHERE 2,A--475,0.25
2026-02-24T07:33:00.795Z,SCD 1,A--26,0.25
2026-02-24T07:33:00.795Z,SCD 1,A--511,0.25
2026-02-24T07:33:00.795Z,HST,A--512,0.25
2026-02-24T07:33:00.795Z,CALSPHERE 1,A--512,0.25
2026-02-24T07:33:00.795Z,HST,A--28,0.25
2026-02-24T07:33:00.795Z,HST,A--29,0.25
2026-02-24T07:33:00.795Z,HST,A--34,0.25
2026-02-24T07:33:00.795Z,CALSPHERE 4A,A--492,0.25
2026-02-24T07:33:00.795Z,CALSPHERE 4A,A--492,0.25
2026-02-24T07:33:00.795Z,CALSPHERE 1,A--545,0.25
2026-02-24T07:33:00.795Z,CALSPHERE 4A,A--533,0.25
2026-02-24T07:33:00.795Z,CALSPHERE 1,A--489,0.25
2026-02-24T07:33:00.795Z,CALSPHERE 4A,A--482,0.25
2026-02-24T07:33:00.795Z,CALSPHERE 4A,A--497,0.25
2026-02-24T07:33:00.795Z,CALSPHERE 1,A--494,0.25
2026-02-24T07:33:00.795Z,CALSPHERE 2,A--552,0.25
2026-02-24T07:33:00.795Z,CALSPHERE 1,A--520,0.25
2026-02-24T07:33:00.795Z,HST,A--566,0.25
